node_id,handle,canonical_name,object_type,in_degree,out_degree,total_degree,pagerank,scc_id,scc_size,seed_distance_undirected,is_seed,is_giant_scc,instance_count,namespace_count,equation_count
687,@helicon_curvature,Helicon Curvature,mathematical_object,61,7,68,0.0005589694006750158,0,1260,1,False,True,4,4,0
688,@helicon_field_strength,@helicon_field_strength,mathematical_object,2,2,4,0.0003097426482890741,0,1260,2,False,True,2,2,0
689,@helicon_field_structure,Helicon Field Structure,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
690,@helicon_kernel_derivation,Helicon Kernel Derivation,mathematical_object,1,0,1,0.00011893622949397146,35,1,1,False,False,3,3,0
691,@helicon_mode_family,Allowed Helicon Spectral Mode Family,mode_family,1,1,2,0.00021407818195868085,0,1260,1,False,True,1,1,0
692,@helicon_mode_readability,Helicon Mode Readability,mathematical_object,1,2,3,0.00011428806783784958,0,1260,1,False,True,3,3,0
693,@helicon_one_form,Helicon One-Form,mathematical_object,2,2,4,0.00018681108843392053,0,1260,1,False,True,3,3,0
694,@helicon_orientation,Helicon Orientation,mathematical_object,2,2,4,0.00021022672440740295,0,1260,1,False,True,3,3,0
695,@helicon_resonance,Helicon Resonance,mathematical_object,69,142,211,0.0008621255799491972,0,1260,1,False,True,4,4,0
696,@helicon_resonance_and_curvature_binding,Helicon Resonance and Curvature Binding,mathematical_object,2,2,4,0.00035317495893540617,0,1260,2,False,True,2,2,0
697,@helicon_resonance_operator,Helicon Resonance Operator,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
698,@helicon_spectral_coupling,Helicon-Spectral Coupling,mathematical_object,5,149,154,0.00040710198638253044,0,1260,1,False,True,4,4,0
699,@helicon_spectral_coupling_and_the_geometry_of_wake_stabilization,Helicon–Spectral Coupling and the Geometry of Wake Stabilization,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
700,@helicon_spectral_interaction_terms,Helicon–Spectral Interaction Terms,mathematical_object,2,2,4,0.00036042498299275027,0,1260,2,False,True,2,2,0
701,@helicon_spectral_operator,Helicon Spectral Operator,mathematical_object,3,4,7,0.00036615201589221784,0,1260,1,False,True,6,6,2
702,@helicon_state_space,@helicon_state_space,mathematical_object,1,1,2,0.0005258509278362831,0,1260,2,False,True,2,2,0
703,@helicon_structural_tuple,Helicon Structural Tuple,mathematical_object,1,1,2,0.00011893622949397146,0,1260,1,False,True,3,3,0
704,@helicon_substrate,Helicon Substrate,mathematical_object,1,2,3,0.00011808445818078326,0,1260,1,False,True,3,3,0
705,@helicon_transport_along_bridges,Helicon Transport Along Bridges,mathematical_object,2,1,3,0.0003126182795418908,0,1260,2,False,True,2,2,0
706,@hermitian_metric,Hermitian Metric,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,3,3,0
707,@higgs_field,Higgs Field,Field,6,12,18,0.0005192144826260466,0,1260,1,False,True,3,3,2
708,@higgs_helicon_sector,Higgs-Relevant Helicon Sector,StateSpace,4,5,9,0.0004099007196368357,0,1260,1,False,True,2,2,0
709,@higgs_mass_matrix_correspondence,Higgs Mass-Matrix Correspondence,Condition,3,4,7,0.0004939713293340479,0,1260,2,False,True,2,2,2
710,@higgs_order_excitation,Finite Native Higgs Excitation,Map,1,1,2,0.0002233208863999549,0,1260,3,False,True,2,2,2
711,@higgs_order_graph,Higgs Order Configuration Graph,StateSpace,1,1,2,0.00013020551302369974,0,1260,3,False,True,2,2,0
712,@higgs_physical_boundary_audit,Higgs Physical Boundary Audit,Audit,3,2,5,0.0003836376891203053,0,1260,2,False,True,2,2,0
713,@higgs_sector_bundle,Higgs-Sector Bundle,Bundle,2,1,3,0.000509664482061397,0,1260,3,False,True,2,2,0
714,@higgs_work_layer_closure,Higgs Work-Layer Closure,Closure,1,5,6,0.00014942388722854436,0,1260,2,False,True,2,2,0
715,@high_order_cognitive_fields_and_phase_awareness,High-Order Cognitive Fields and Phase Awareness,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
716,@higher_dimensional_phase_embeddings_and_extended_topology,Higher-Dimensional Phase Embeddings and Extended Topology,mathematical_object,2,2,4,0.0003532471093008417,0,1260,2,False,True,2,2,0
717,@higher_gradient_phase_lagrangian,Higher-gradient phase Lagrangian,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
718,@higher_order_helicon_modes,Higher-Order Helicon Modes,mathematical_object,0,2,2,0.00011264619953181728,134,1,1,False,False,3,3,0
719,@hilbert_spaces_and_density_operators,Hilbert spaces and density operators,mathematical_object,2,2,4,0.000357592807189321,0,1260,2,False,True,2,2,0
720,@historical_phase_oscillations,Historical Phase Oscillations,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
721,@historical_t4_label,Historical Corridor Label T4,AliasRecord,2,1,3,0.00025942710284100753,0,1260,2,False,True,2,2,0
722,@holographic_encoding_of_phase_data,Holographic Encoding of Phase Data,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
723,@holographic_quantum_error_correcting_codes,Holographic Quantum Error-Correcting Codes,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
724,@holographic_transfer_law,Holographic Transfer Law,mathematical_object,1,148,149,0.00011509979365946183,0,1260,1,False,True,3,3,0
725,@homogeneous_chromatic_energy_density,Homogeneous chromatic energy density,mathematical_object,2,2,4,0.000357592807189321,0,1260,2,False,True,2,2,0
726,@homogeneous_fields,Homogeneous fields,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
727,@homogeneous_isotropic_metric,Homogeneous-isotropic metric,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
728,@horizon_area,Family: `F10_BLACK_HOLE_GEOMETRY`,mathematical_object,54,140,194,0.0006415021790662867,0,1260,1,False,True,2,2,0
729,@horizon_restricted_phase,Horizon-restricted phase,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
730,@horizon_scale_phase_configuration,Horizon-Scale Phase Configuration,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
731,@hubble_parameter,Family: `F18_COSMOLOGY`,mathematical_object,414,137,551,0.0026766628816637136,0,1260,1,False,True,2,2,0
732,@hyperdimensional_resonances,Hyperdimensional Resonances,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
733,@impact_diffusion,Impact Diffusion,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
734,@in_vacuum,@in_vacuum,mathematical_object,3,4,7,0.00027859956376150713,0,1260,1,False,True,2,2,0
735,@induced_metric,Induced Metric,mathematical_object,27,148,175,0.0003305774072623389,0,1260,1,False,True,4,4,0
736,@inertia_equilibrium_condition,Inertia Equilibrium Condition,mathematical_object,1,1,2,0.0001945288069456473,0,1260,3,False,True,2,2,0
737,@infinity_spectrum,Infinity Spectrum,mathematical_object,0,1,1,0.00011264619953181728,135,1,5,False,False,2,2,0
738,@information_field_engineering_and_phase_based_computation,Information Field Engineering and Phase-Based Computation,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
739,@information_flow,Information Flow,mathematical_object,4,3,7,0.0003183642339443846,0,1260,2,False,True,2,2,0
740,@information_geometry,Information = Geometry,mathematical_object,2,2,4,0.0001257132888600708,0,1260,2,False,True,3,3,0
741,@information_loss,Family: `F15_INFORMATION`,mathematical_object,3,148,151,0.00015075774661924655,0,1260,1,False,True,2,2,0
742,@information_phase_fields_and_communication_efficiency,Information Phase Fields and Communication Efficiency,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
743,@information_recovery,Family: `F15_INFORMATION`,mathematical_object,66,151,217,0.000676162056156652,0,1260,1,False,True,2,2,0
744,@ingoing_null_expansion,@ingoing_null_expansion,mathematical_object,3,0,3,0.00021005076525460126,57,1,1,False,False,2,2,0
745,@ingress_the_shear_corridor_opens,Ingress: The Shear Corridor Opens,mathematical_object,1,1,2,0.0002352783665592439,0,1260,3,False,True,2,2,0
746,@ingress_the_spectral_chamber_activates,Ingress: The Spectral Chamber Activates,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
747,@ingress_threshold_of_the_spectral_confluence,Ingress: Threshold of the Spectral Confluence,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
748,@inherit_operator,Inherit Operator,Operator,3,1,4,0.000375137032846794,0,1260,2,False,True,2,2,0
749,@inheritance,Inheritance,mathematical_object,35,175,210,0.0004679363857096183,0,1260,1,False,True,4,4,0
750,@inheritance_morphism,Inheritance Morphism,mathematical_object,33,171,204,0.00025085357846563926,0,1260,1,False,True,4,4,0
751,@inherited_state_bundle,Inherited State Bundle,mathematical_object,33,172,205,0.0002667405285612062,0,1260,1,False,True,4,4,0
752,@initial_data_set,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,20,144,164,0.00023346487818091995,0,1260,1,False,True,2,2,0
753,@inner_horizon,Inner Horizon,mathematical_object,4,133,137,0.00017404740769087757,0,1260,1,False,True,4,4,0
754,@innermost_stable_circular_orbit,Family: `F10_BLACK_HOLE_GEOMETRY`,mathematical_object,2,133,135,0.0001467835675839462,0,1260,1,False,True,2,2,0
755,@inspiral,Inspiral,mathematical_object,414,131,545,0.0026759071577833822,0,1260,1,False,True,2,2,0
756,@inspiral_phase,Inspiral Phase,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
757,@integrated_field_equation,Integrated Field Equation,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
758,@integrated_temporal_orientation,Integrated temporal orientation,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
759,@intelligent_curvature,Intelligent Curvature,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
760,@intelligent_flows,Intelligent Flows,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
761,@intentional_resonance_fields,Intentional Resonance Fields,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
762,@interaction_action,Interaction Action,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
763,@interaction_lagrangian,Interaction Lagrangian,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
764,@interaction_term,Interaction Term,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
765,@interaction_with_mental_adjacency,Interaction with Mental Adjacency,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
766,@interaction_with_spectral_shells,Interaction with Spectral Shells,mathematical_object,2,2,4,0.00036042498299275027,0,1260,2,False,True,2,2,0
767,@intercellular_adjacency,Intercellular Adjacency,mathematical_object,1,2,3,0.0005946381642455833,3,2,5,False,False,2,2,0
768,@intercivilizational_dynamics_resonance_diplomacy_and_conflict_across_coherent_worlds,"Intercivilizational Dynamics: Resonance, Diplomacy, and Conflict Across Coherent Worlds",mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
769,@internal_experiential_map,Internal Experiential Map,mathematical_object,415,2,417,0.0026932699139288288,0,1260,1,False,True,2,2,0
770,@interstellar_navigation_and_phase_gradient_trajectories,Interstellar Navigation and Phase-Gradient Trajectories,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
771,@interstellar_phase_fields_and_medium_structure,Interstellar Phase Fields and Medium Structure,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
772,@intrinsic_path_measure,@intrinsic_path_measure,mathematical_object,1,1,2,0.00013073021115993596,0,1260,2,False,True,2,2,0
773,@invariant_interval,@invariant_interval,mathematical_object,1,1,2,0.0003207755830668305,0,1260,3,False,True,2,2,0
774,@invariant_residue,Invariant Residue,State,3,0,3,0.0006135246004343292,21,1,2,False,False,5,5,0
775,@inverse_metric,Inverse Metric,mathematical_object,417,160,577,0.0027913522282343624,0,1260,1,False,True,4,4,0
776,@island_formula,Family: `F15_INFORMATION`,mathematical_object,54,154,208,0.0006421569955696719,0,1260,1,False,True,2,2,0
777,@isolated_horizon,Family: `F10_BLACK_HOLE_GEOMETRY`,mathematical_object,46,132,178,0.0006092155071233282,0,1260,1,False,True,2,2,0
778,@isometry,Family: `F7_SYMMETRIES_CONSERVED`,mathematical_object,50,148,198,0.0005382805177261,0,1260,1,False,True,2,2,0
779,@jacobi_field,Jacobi Field,mathematical_object,417,135,552,0.0028255355451580087,0,1260,1,False,True,3,3,0
780,@kerr_geometry,Kerr Geometry,mathematical_object,414,171,585,0.0026799485325054266,0,1260,1,False,True,4,4,0
781,@kerr_newman_geometry,Kerr Newman Geometry,mathematical_object,28,132,160,0.0003893891387745251,0,1260,1,False,True,4,4,0
782,@killing_equation,Family: `F7_SYMMETRIES_CONSERVED`,mathematical_object,31,135,166,0.0004876849068873202,0,1260,1,False,True,2,2,0
783,@killing_horizon,Family: `F10_BLACK_HOLE_GEOMETRY`,mathematical_object,37,158,195,0.00027389758000936014,0,1260,1,False,True,2,2,0
784,@killing_vector,Family: `F7_SYMMETRIES_CONSERVED`,mathematical_object,37,141,178,0.0005068069549206925,0,1260,1,False,True,2,2,0
785,@klein_gordon_field,Klein Gordon Field,mathematical_object,38,137,175,0.000627463056129436,0,1260,1,False,True,4,4,0
786,@klein_gordon_inner_product,Klein Gordon Inner Product,mathematical_object,2,0,2,0.00014825511582850783,34,1,1,False,False,3,3,0
787,@knot_admissibility_domain,Conditioned Knot-Admissibility Domain,StateSpace,2,0,2,0.0003128421961242245,39,1,3,False,False,2,2,0
788,@komar_angular_momentum,Family: `F7_SYMMETRIES_CONSERVED`,mathematical_object,32,136,168,0.0004901946076968026,0,1260,1,False,True,2,2,0
789,@komar_mass,Family: `F7_SYMMETRIES_CONSERVED`,mathematical_object,32,136,168,0.0006040527443488871,0,1260,1,False,True,2,2,0
790,@kretschmann_scalar,Family: `F4_CURVATURE`,mathematical_object,3,134,137,0.0002147314309823577,0,1260,1,False,True,2,2,0
791,@kruskal_szekeres_extension,Family: `F9_EXACT_SOLUTIONS`,mathematical_object,5,133,138,0.00018268276582802235,0,1260,1,False,True,2,2,0
792,@lapse_function,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,26,147,173,0.0002390169997201574,0,1260,1,False,True,2,2,0
793,@lattice_calculus_appendix_a,Lattice Calculus (Appendix A),mathematical_object,1,1,2,0.0002412249697277539,0,1260,3,False,True,2,2,0
794,@lattice_representation,Lattice representation,mathematical_object,1,1,2,0.0002412249697277539,0,1260,3,False,True,2,2,0
795,@left_chirality_seed,@left_chirality_seed,mathematical_object,2,1,3,0.0002583298527484649,0,1260,2,False,True,2,2,0
796,@lemma_l12,Lemma L12 — Spectral Measurement Projection,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
797,@lemma_l13,Lemma L13 — Field Transport,mathematical_object,2,2,4,0.0004099234462069956,0,1260,2,False,True,2,2,0
798,@lemma_l2,Lemma L2 — Chirality Transport,mathematical_object,2,2,4,0.00037285092958145156,0,1260,2,False,True,2,2,0
799,@levi_civita_connection,Family: `F3_CONNECTION_MOTION`,mathematical_object,416,282,698,0.0027059481373024417,0,1260,1,False,True,2,2,0
800,@lie_bracket,Family: `F1_DIFFERENTIAL_FOUNDATION`,mathematical_object,1,132,133,0.00012025584732654688,0,1260,1,False,True,2,2,0
801,@lie_derivative,Family: `F1_DIFFERENTIAL_FOUNDATION`,mathematical_object,12,133,145,0.00023359935953330585,0,1260,1,False,True,2,2,0
802,@light_cone,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,33,151,184,0.0005629986918203296,0,1260,1,False,True,2,2,0
803,@light_deflection,Family: `F17_OBSERVABLES`,mathematical_object,35,135,170,0.0005620307112828575,0,1260,1,False,True,2,2,0
804,@light_ring,Family: `F10_BLACK_HOLE_GEOMETRY`,mathematical_object,34,134,168,0.0005580970745449321,0,1260,1,False,True,2,2,0
805,@line_element,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,416,159,575,0.0026996721544081904,0,1260,1,False,True,2,2,0
806,@linear_metric_perturbation,Linear Metric Perturbation,mathematical_object,418,143,561,0.0029371743950704805,0,1260,1,False,True,4,4,0
807,@linear_stability,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,4,135,139,0.00013117603366519996,0,1260,1,False,True,2,2,0
808,@linearised_phase_metric,Linearised Phase Metric,mathematical_object,2,2,4,0.00035317495893540617,0,1260,2,False,True,2,2,0
809,@linearized_einstein_tensor,Linearized Einstein Tensor,mathematical_object,418,141,559,0.002936928237464798,0,1260,1,False,True,4,4,0
810,@linearized_field_equation,Linearized Field Equation,mathematical_object,419,142,561,0.0030655048610179585,0,1260,1,False,True,4,4,0
811,@linearized_geometric_equation,Linearized geometric equation,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
812,@linearized_gravity_and_the_tt_kernel,Linearized Gravity and the TT Kernel,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
813,@linearized_gravity_and_tt_modes,Linearized Gravity and TT Modes,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
814,@linearized_phase_equation,Linearized phase equation,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
815,@linearized_phase_metric_contribution,Linearized phase-metric contribution,mathematical_object,2,2,4,0.00035317495893540617,0,1260,2,False,True,2,2,0
816,@list_of_figures,List of Figures,mathematical_object,1,148,149,0.00011509979365946183,0,1260,1,False,True,2,2,0
817,@local_admissibility,Local Admissibility,mathematical_object,0,1,1,0.00011264619953181728,136,1,2,False,False,3,3,0
818,@local_component_match_spacelike,Spacelike Higgs-Gravity Component Match,Witness,3,4,7,0.00035934677448506644,0,1260,2,False,True,2,2,2
819,@local_component_match_timelike,Timelike Higgs-Gravity Component Match,Witness,3,4,7,0.00035934677448506644,0,1260,2,False,True,2,2,2
820,@local_continuity_perturbation,Local Continuity Perturbation,Perturbation,2,4,6,0.00021552403122965296,0,1260,1,False,True,2,2,0
821,@local_energy_momentum_conservation,Local Energy Momentum Conservation,mathematical_object,38,139,177,0.0006738350680362847,0,1260,1,False,True,4,4,0
822,@local_equilibrium,Local equilibrium,mathematical_object,1,1,2,0.0001945288069456473,0,1260,3,False,True,2,2,0
823,@local_graviton_metric,Local Graviton Metric Perturbation,Tensor,5,3,8,0.0005324659201056102,0,1260,2,False,True,2,2,2
824,@local_gravity_matter_closure,Local Gravity-Matter Closure,ClosureWitness,4,5,9,0.0004010784795811568,0,1260,1,False,True,2,2,0
825,@local_matter_realization_map,Local Matter Realization Map,Map,3,3,6,0.0005413596465283497,0,1260,2,False,True,2,2,2
826,@local_positive_matter_action,Local Positive Matter Action,Action,4,3,7,0.0005841484467218298,0,1260,2,False,True,2,2,2
827,@local_positive_matter_coupling,Local Positive Matter Coupling,Coupling,2,5,7,0.00032109095981971254,0,1260,2,False,True,2,2,0
828,@local_positive_matter_state,Local Positive Matter State,FieldState,4,4,8,0.0005370228981691108,0,1260,2,False,True,2,2,0
829,@local_positive_mode,Local Positive Projected Mode,Mode,1,1,2,0.00021543999275400012,0,1260,3,False,True,2,2,0
830,@local_positive_stress_energy,Local Positive Stress-Energy,Tensor,6,5,11,0.0006576203618006682,0,1260,2,False,True,2,2,4
831,@local_to_intermediate_translation_fields,Local-to-Intermediate Translation Fields,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
832,@local_zero_mode,Local Zero Projected Mode,Mode,1,0,1,0.00021543999275400012,59,1,3,False,False,2,2,0
833,@locality,@locality,mathematical_object,1,0,1,0.0003753117288939174,12,1,2,False,False,2,2,0
834,@locality_reinterpreted_factorization_through_the_lattice,Locality Reinterpreted: Factorization Through the Lattice,mathematical_object,1,1,2,0.0002412249697277539,0,1260,3,False,True,2,2,0
835,@localized_persistence_lock,Localized Persistence Lock,State,3,1,4,0.00040874582227583576,0,1260,2,False,True,2,2,0
836,@localized_persistent_topology,Localized Persistent Topology,mathematical_object,58,9,67,0.0008466287474493035,0,1260,1,False,True,4,4,0
837,@logical_currents,Logical Currents,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
838,@lookup_contract_13_5_recover_chirality,Lookup Contract 13.5 — Recover Chirality,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
839,@lorentz_limit,@lorentz_limit,mathematical_object,1,0,1,0.0003753117288939174,13,1,2,False,False,2,2,0
840,@lorentz_signature,@lorentz_signature,mathematical_object,1,0,1,0.0005127827592491934,10,1,2,False,False,2,2,0
841,@lorentzian_manifold,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,417,276,693,0.0027854852614794287,0,1260,1,False,True,2,2,0
842,@lorentzian_spacetime,Lorentzian Spacetime,mathematical_object,0,37,37,0.00011264619953181728,137,1,1,False,False,3,3,0
843,@lorenz_gauge,Family: `F8_LINEARIZED_GRAVITY_WAVES`,mathematical_object,419,142,561,0.0030655048610179585,0,1260,1,False,True,2,2,0
844,@manifold_shear_and_drift_containment,Manifold Shear and Drift Containment,mathematical_object,1,1,2,0.0002352783665592439,0,1260,3,False,True,2,2,0
845,@manifold_shear_and_helicon_compensation,Manifold Shear and Helicon Compensation,mathematical_object,1,1,2,0.0002352783665592439,0,1260,3,False,True,2,2,0
846,@marginally_trapped_surface,Family: `F11_PENROSE_GLOBAL`,mathematical_object,42,137,179,0.000513125657427351,0,1260,1,False,True,2,2,0
847,@market_er_networks_and_transaction_connectivity,Market ER Networks and Transaction Connectivity,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
848,@mass_inflation,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,6,134,140,0.0003056354269568274,0,1260,1,False,True,2,2,0
849,@mass_parameter,Family: `F9_EXACT_SOLUTIONS`,mathematical_object,5,133,138,0.00029788308187022163,0,1260,1,False,True,2,2,0
850,@massive_sector,Native Massive Sector,StateSpace,3,4,7,0.0004485997248900985,0,1260,2,False,True,2,2,0
851,@massless_sector,Native Massless Sector,StateSpace,3,4,7,0.0004485997248900985,0,1260,2,False,True,2,2,0
852,@master_equation_of_phase_geometry,Master Equation of Phase Geometry,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
853,@master_phase_evolution_equation,Master Phase Evolution Equation,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
854,@master_variable,Master Variable,mathematical_object,419,135,554,0.002717416527786566,0,1260,1,False,True,4,4,0
855,@mathematical_graph,@mathematical_graph,mathematical_object,1,1,2,0.00035176703717482735,1,14,6,False,False,2,2,0
856,@mathematical_object,Mathematical Object,mathematical_object,2,0,2,0.0005611478544139167,74,1,7,False,False,2,2,0
857,@matter_action,Matter Action,mathematical_object,439,284,723,0.00323761358053913,0,1260,1,False,True,6,6,0
858,@matter_coupling,Matter Coupling,mathematical_object,438,279,717,0.003157901999640685,0,1260,1,False,True,6,6,0
859,@matter_readable_organization,Matter-Readable Organization,mathematical_object,59,2,61,0.001014869001504149,0,1260,1,False,True,4,4,0
860,@maximal_cauchy_development,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,53,145,198,0.0005863434044511753,0,1260,1,False,True,2,2,0
861,@maximal_extension,Family: `F9_EXACT_SOLUTIONS`,mathematical_object,5,133,138,0.00018268276582802235,0,1260,1,False,True,2,2,0
862,@memory_effect,Family: `F8_LINEARIZED_GRAVITY_WAVES`,mathematical_object,43,134,177,0.0008718675485654246,0,1260,1,False,True,2,2,0
863,@memory_persistence,Memory Persistence,mathematical_object,1,1,2,0.00011371958044649354,0,1260,2,False,True,2,2,0
864,@merger,Family: `F8_LINEARIZED_GRAVITY_WAVES`,mathematical_object,418,134,552,0.0029360091851806263,0,1260,1,False,True,2,2,0
865,@metric_and_phase_perturbations,Metric and phase perturbations,mathematical_object,2,2,4,0.00035317495893540617,0,1260,2,False,True,2,2,0
866,@metric_compatibility,Metric Compatibility,mathematical_object,31,135,166,0.0004874804262196007,0,1260,1,False,True,3,3,0
867,@metric_compatible_connection,Metric-Compatible Connection,mathematical_object,437,4,441,0.0036228274471983572,0,1260,1,False,True,4,4,0
868,@metric_perturbation,Metric Perturbation,mathematical_object,436,310,746,0.0029478169102273265,0,1260,1,False,True,4,4,0
869,@metric_signature,Metric Signature,mathematical_object,29,133,162,0.00048146606160085327,0,1260,1,False,True,4,4,0
870,@metric_tensor,Metric Tensor,mathematical_object,438,278,716,0.0030096803029560715,0,1260,1,False,True,4,4,0
871,@metric_variation,Metric Variation,mathematical_object,439,280,719,0.0031073589827903454,0,1260,1,False,True,4,4,0
872,@minkowski_spacetime,Minkowski Spacetime,mathematical_object,3,132,135,0.0001681938629852524,0,1260,1,False,True,4,4,0
873,@mirror_handedness,@mirror_handedness,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
874,@mixed_state,Family: `F15_INFORMATION`,mathematical_object,3,148,151,0.00015211716898748216,0,1260,1,False,True,2,2,0
875,@mode_decomposition,Family: `F13_QFT_CURVED`,mathematical_object,80,164,244,0.0005993344163134341,0,1260,1,False,True,2,2,0
876,@mode_solution,Family: `F13_QFT_CURVED`,mathematical_object,36,136,172,0.00044917915456453865,0,1260,1,False,True,2,2,0
877,@mode_stability,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,2,133,135,0.00012951870351432645,0,1260,1,False,True,2,2,0
878,@model_13_4_ensemble_chirality_bias,Model 13.4 — Ensemble Chirality Bias,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
879,@model_17_1_core_hamiltonian,Model 17.1 — Core Hamiltonian,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
880,@modified_light_propagation,Modified Light Propagation,mathematical_object,2,2,4,0.00039925905003331306,0,1260,2,False,True,2,2,0
881,@module_13_sub_planck_phase_thermodynamics,Module 13 — Sub-Planck Phase Thermodynamics,mathematical_object,2,2,4,0.00034298064352290803,0,1260,3,False,True,2,2,0
882,@module_14_gravitational_wave_realization,Module 14 — Gravitational-Wave Realization,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
883,@module_3_metric_composition,Module 3 — Metric Composition,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
884,@module_4_phase_dynamics,Module 4 — Phase Dynamics,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
885,@module_6_phase_chromatic_coupling,Module 6 — Phase–Chromatic Coupling,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
886,@molecular_relation_manifold,Molecular Relation Manifold,QFT_GR_SOURCE_OBJECT,1,1,2,0.0002185233887812724,0,1260,3,False,True,1,1,1
887,@momentum_constraint,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,26,147,173,0.0002390169997201574,0,1260,1,False,True,2,2,0
888,@moral_phase_field,Moral Phase Field,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
889,@morphogenesis_flow,Morphogenesis flow,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
890,@mote,Mote,mathematical_object,8,159,167,0.00045896643150004023,0,1260,1,False,True,2,2,0
891,@mote_chirality,Mote Chirality,mathematical_object,5,4,9,0.0005514313040777694,0,1260,1,False,True,3,3,0
892,@mote_closure,@mote_closure,mathematical_object,2,1,3,0.00011597547898511593,0,1260,1,False,True,2,2,0
893,@mote_collapse_profile,@mote_collapse_profile,mathematical_object,1,2,3,0.000289782348480514,86,1,3,False,False,2,2,0
